id,incident_date,incident_time,reporting_channel,follow_up_status,is_anonymous,created_at,updated_at,location,incident_type,severity_level,victim_age,victim_gender,perpetrator_relationship,support_provided,notes,is_acknowledged,acknowledged_at,last_verified_location,location_confidence,location_source,latitude,location_accuracy,longitude,reporter_type
362,6/15/2025,4:30,Community Center,Ongoing,FALSE,6/15/2025 8:00,6/17/2025 19:00,Kano,Domestic Violence,Medium,47,Female,Colleague,Shelter,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,6/15/2025 9:00,Kano,low,manual_entry,11.95885,103.7,8.616112,victim
363,6/15/2025,19:23,Mobile App,Ongoing,FALSE,6/15/2025 1:00,6/15/2025 22:00,Onitsha,Sexual Assault,High,36,Female,Employer,Shelter,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,6/15/2025 7:00,Onitsha,medium,gps,6.150247,11.5,6.821183,bystander
364,6/16/2025,12:33,Community Center,Ongoing,TRUE,6/18/2025 0:00,6/19/2025 11:00,Uyo,Domestic Violence,High,46,Female,Stranger,Counseling,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,FALSE,,Uyo,low,manual_entry,5.001677,200.8,7.942327,bystander
365,6/17/2025,20:31,Community Center,Closed,FALSE,6/18/2025 10:00,6/18/2025 19:00,Lagos,Harassment,High,37,Female,Employer,Legal Aid,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,6/18/2025 19:00,Lagos,low,manual_entry,6.494563,273.3,3.345566,bystander
366,5/28/2025,2:48,Hotline,Ongoing,FALSE,5/29/2025 8:00,5/30/2025 6:00,Kaduna,Harassment,Low,25,Female,Guardian,Medical Care,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,TRUE,5/29/2025 13:00,Kaduna,low,manual_entry,10.476927,152.8,7.447957,victim
367,6/19/2025,17:25,Hotline,Ongoing,FALSE,6/19/2025 1:00,6/20/2025 9:00,Port Harcourt,Harassment,Medium,38,Female,Neighbor,Medical Care,Three boys from my street harass me every day on my way to school. They block my path and say terrible things. I cannot take it anymore.,TRUE,6/19/2025 7:00,Port Harcourt,low,manual_entry,4.83212,130.5,7.052107,victim
368,6/15/2025,19:59,Community Center,Ongoing,FALSE,6/16/2025 22:00,6/19/2025 4:00,Kaduna,Domestic Violence,High,6,Female,Colleague,Counseling,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",TRUE,6/17/2025 2:00,Kaduna,medium,manual_entry,10.496383,172.1,7.45422,victim
369,6/20/2025,10:44,Mobile App,Closed,FALSE,6/21/2025 0:00,6/21/2025 16:00,Kano,Harassment,Low,22,Male,Relative,Shelter,My landlord keeps coming to my room uninvited and making uncomfortable advances. I have asked him to stop but it has continued.,TRUE,6/21/2025 17:00,Kano,high,gps,11.991445,9.5,8.62366,victim
370,6/20/2025,17:41,Mobile App,Closed,FALSE,6/20/2025 5:00,6/22/2025 17:00,Port Harcourt,Domestic Violence,Medium,18,Male,Teacher,Shelter,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,6/20/2025 15:00,Port Harcourt,high,gps,4.809513,13.2,7.037494,bystander
371,6/20/2025,21:39,Mobile App,Ongoing,FALSE,6/21/2025 0:00,6/22/2025 2:00,Abeokuta,Child Abuse,Critical,53,Male,Partner,Medical Care,A child came to my shop crying and said his guardian beats him regularly and does not feed him. He begged me to help him. I am reporting immediately.,TRUE,6/21/2025 5:00,Abeokuta,high,gps,7.143768,16.6,3.342038,bystander
372,6/21/2025,3:12,Dashboard,Closed,TRUE,6/22/2025 23:00,6/25/2025 21:00,Bauchi,Child Abuse,Critical,37,Female,Employer,Shelter,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,TRUE,6/23/2025 7:00,Bauchi,high,gps,10.340561,5.6,9.844472,bystander
373,6/21/2025,4:29,Mobile App,Ongoing,FALSE,6/21/2025 22:00,6/21/2025 23:00,Port Harcourt,Harassment,Medium,21,Female,Employer,Counseling,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",FALSE,,Port Harcourt,medium,gps,4.788821,23.2,7.089757,victim
374,6/21/2025,7:19,Community Center,Ongoing,FALSE,6/22/2025 10:00,6/23/2025 17:00,Kano,Child Abuse,Critical,31,Female,Stranger,Medical Care,My uncle has been touching me in ways that make me uncomfortable. I told my mother but she did not believe me. Please help me.,TRUE,6/22/2025 11:00,Kano,low,manual_entry,11.990589,370.2,8.596355,victim
375,6/21/2025,14:38,Community Center,Ongoing,FALSE,6/21/2025 15:00,6/24/2025 10:00,Onitsha,Domestic Violence,High,24,Female,Guardian,Counseling,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,6/21/2025 21:00,Onitsha,low,manual_entry,6.183447,311.3,6.799424,victim
376,6/21/2025,21:30,Mobile App,Ongoing,FALSE,6/22/2025 2:00,6/22/2025 12:00,Lagos,Domestic Violence,High,32,Female,Neighbor,Legal Aid,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,6/22/2025 3:00,Lagos,high,gps,6.48609,10.9,3.423183,bystander
377,6/22/2025,23:59,Dashboard,Ongoing,TRUE,6/23/2025 2:00,6/24/2025 20:00,Bauchi,Harassment,Low,35,Female,Stranger,Shelter,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",TRUE,6/23/2025 7:00,Bauchi,high,gps,10.328571,8.4,9.827691,victim
378,5/28/2025,6:35,Community Center,Closed,FALSE,5/28/2025 7:00,5/29/2025 5:00,Uyo,Harassment,Medium,68,Female,Teacher,Counseling,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,5/28/2025 22:00,Uyo,medium,manual_entry,5.001627,104.3,7.942203,bystander
379,6/23/2025,6:51,Hotline,Ongoing,TRUE,6/24/2025 5:00,6/25/2025 21:00,Port Harcourt,Harassment,Low,54,Male,Stranger,Counseling,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",TRUE,6/24/2025 7:00,Port Harcourt,medium,manual_entry,4.827607,421.9,7.053146,victim
380,6/23/2025,20:45,Dashboard,Ongoing,FALSE,6/23/2025 21:00,6/24/2025 16:00,Abeokuta,Harassment,Medium,35,Male,Employer,Legal Aid,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,6/24/2025 1:00,Abeokuta,high,gps,7.186889,17.8,3.39076,bystander
381,6/12/2025,1:51,Dashboard,Ongoing,FALSE,6/12/2025 12:00,6/12/2025 16:00,Lagos,Harassment,Low,47,Female,Relative,Legal Aid,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,FALSE,,Lagos,medium,gps,6.489567,23.7,3.360372,victim
382,6/9/2025,11:05,Hotline,Closed,TRUE,6/10/2025 6:00,6/10/2025 20:00,Abuja,Others,Low,46,Female,Teacher,Medical Care,A group of people attacked me near my house and stole my belongings. I recognised one of them from the area. I am afraid they will come back.,TRUE,6/10/2025 11:00,Abuja,low,manual_entry,9.051349,423.7,7.422995,victim
383,6/25/2025,13:57,Mobile App,Closed,FALSE,6/25/2025 13:00,6/27/2025 17:00,Kaduna,Domestic Violence,Medium,22,Female,Spouse,Medical Care,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,6/26/2025 1:00,Kaduna,medium,gps,10.463853,7.1,7.423489,bystander
384,6/25/2025,19:34,Community Center,Ongoing,FALSE,6/25/2025 2:00,6/25/2025 11:00,Enugu,Sexual Assault,High,18,Female,Relative,Legal Aid,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,6/25/2025 13:00,Enugu,low,manual_entry,6.484646,91.4,7.584077,bystander
385,6/26/2025,18:31,Hotline,Ongoing,FALSE,6/26/2025 3:00,6/28/2025 15:00,Abeokuta,Harassment,High,49,Female,Guardian,Medical Care,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,6/26/2025 13:00,Abeokuta,medium,manual_entry,7.131708,273.3,3.394026,bystander
386,6/26/2025,21:17,Dashboard,Closed,FALSE,6/26/2025 12:00,6/28/2025 10:00,Owerri,Sexual Assault,High,56,Female,Partner,Legal Aid,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,6/26/2025 19:00,Owerri,high,gps,5.444663,12,7.067945,victim
387,6/27/2025,14:03,Mobile App,Ongoing,FALSE,6/28/2025 16:00,6/30/2025 0:00,Kano,Sexual Assault,Critical,7,Female,Spouse,Legal Aid,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,6/29/2025 0:00,Kano,medium,gps,11.964949,17,8.581729,victim
388,6/27/2025,19:43,Community Center,Ongoing,FALSE,6/28/2025 1:00,6/28/2025 19:00,Port Harcourt,Sexual Assault,Critical,39,Female,Relative,Medical Care,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,6/28/2025 12:00,Port Harcourt,low,manual_entry,4.84533,333.8,7.014792,victim
389,6/27/2025,22:08,Mobile App,Ongoing,FALSE,6/28/2025 22:00,6/30/2025 20:00,Onitsha,Domestic Violence,Medium,17,Female,Employer,Medical Care,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,TRUE,6/29/2025 6:00,Onitsha,medium,gps,6.115725,17.6,6.809225,bystander
390,6/27/2025,23:13,Mobile App,Ongoing,TRUE,6/27/2025 12:00,6/27/2025 16:00,Onitsha,Sexual Assault,High,40,Male,Stranger,Counseling,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,6/27/2025 16:00,Onitsha,high,gps,6.164804,6.5,6.801115,bystander
391,6/29/2025,3:16,Mobile App,Ongoing,TRUE,6/30/2025 14:00,7/1/2025 20:00,Ibadan,Others,Critical,7,Female,Partner,Medical Care,A group of people attacked me near my house and stole my belongings. I recognised one of them from the area. I am afraid they will come back.,FALSE,,Ibadan,medium,gps,7.396895,11,3.951272,victim
392,6/30/2025,5:12,Dashboard,Ongoing,TRUE,7/1/2025 13:00,7/3/2025 15:00,Enugu,Harassment,Medium,67,Female,Teacher,Medical Care,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,7/1/2025 16:00,Enugu,medium,gps,6.43358,13,7.53097,bystander
393,6/30/2025,8:23,Hotline,Ongoing,FALSE,7/1/2025 22:00,7/3/2025 20:00,Abeokuta,Child Abuse,Critical,63,Female,Stranger,Medical Care,I work at a clinic. A child was brought in with injuries that are inconsistent with the story the adult gave. I suspect the child is being abused.,FALSE,,Abeokuta,low,manual_entry,7.11566,426.5,3.402745,bystander
394,7/1/2025,7:24,Mobile App,Closed,TRUE,7/1/2025 20:00,7/2/2025 19:00,Bauchi,Sexual Assault,High,38,Female,Teacher,Medical Care,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,7/2/2025 12:00,Bauchi,high,gps,10.324139,10.8,9.834285,victim
395,7/2/2025,4:12,Mobile App,Ongoing,TRUE,7/3/2025 10:00,7/6/2025 0:00,Kano,Others,Low,37,Female,Relative,Legal Aid,I have been receiving death threats from people whose identity I do not fully know. I believe it is connected to a land dispute involving my family.,TRUE,7/3/2025 20:00,Kano,high,gps,11.998401,13.5,8.636728,victim
396,7/2/2025,10:58,Hotline,Closed,FALSE,7/2/2025 4:00,7/2/2025 7:00,Benin,Domestic Violence,High,60,Female,Neighbor,Legal Aid,I live next door and I can hear screaming almost every night. Tonight I saw her running out with blood on her face. I called for help on her behalf.,TRUE,7/2/2025 9:00,Benin,low,manual_entry,6.300335,398.5,5.612323,bystander
397,7/2/2025,14:51,Community Center,Closed,TRUE,7/3/2025 0:00,7/5/2025 3:00,Lagos,Others,High,50,Female,Neighbor,Shelter,I was physically attacked by my former employer after I reported him for fraud. I have injuries and I fear for my safety.,TRUE,7/3/2025 19:00,Lagos,medium,manual_entry,6.524989,195.2,3.390345,victim
398,7/2/2025,17:06,Dashboard,Closed,FALSE,7/3/2025 17:00,7/6/2025 8:00,Uyo,Harassment,Medium,34,Female,Stranger,Legal Aid,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,7/4/2025 14:00,Uyo,medium,gps,4.989511,29.2,7.950012,bystander
399,7/2/2025,23:51,Dashboard,Ongoing,FALSE,7/3/2025 19:00,7/4/2025 18:00,Jos,Domestic Violence,High,54,Female,Employer,Legal Aid,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,7/4/2025 7:00,Jos,high,gps,9.939712,9.4,8.864813,victim
400,7/3/2025,11:26,Hotline,Closed,TRUE,7/4/2025 13:00,7/6/2025 16:00,Ibadan,Domestic Violence,Medium,48,Female,Stranger,Legal Aid,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,TRUE,7/5/2025 8:00,Ibadan,medium,manual_entry,7.397165,464.5,3.98925,victim
401,7/3/2025,22:08,Dashboard,Ongoing,TRUE,7/4/2025 13:00,7/5/2025 3:00,Abeokuta,Domestic Violence,High,15,Female,Relative,Medical Care,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,FALSE,,Abeokuta,medium,gps,7.168224,6.9,3.327154,bystander
402,7/4/2025,18:08,Mobile App,Ongoing,FALSE,7/4/2025 11:00,7/4/2025 23:00,Onitsha,Sexual Assault,High,62,Female,Colleague,Shelter,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,FALSE,,Onitsha,medium,gps,6.150429,27.2,6.797672,bystander
403,7/5/2025,1:57,Community Center,Ongoing,FALSE,7/5/2025 17:00,7/6/2025 20:00,Benin,Sexual Assault,Critical,6,Female,Relative,Medical Care,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,7/5/2025 19:00,Benin,low,manual_entry,6.327413,374.2,5.627344,victim
404,7/5/2025,20:12,Community Center,Closed,FALSE,7/6/2025 5:00,7/8/2025 11:00,Jos,Child Abuse,Critical,15,Male,Relative,Legal Aid,I work at a clinic. A child was brought in with injuries that are inconsistent with the story the adult gave. I suspect the child is being abused.,TRUE,7/6/2025 11:00,Jos,medium,manual_entry,9.939937,446.8,8.900857,bystander
405,7/6/2025,22:43,Community Center,Ongoing,FALSE,7/7/2025 1:00,7/7/2025 14:00,Lagos,Domestic Violence,High,31,Female,Relative,Shelter,He hit me again tonight. I managed to lock myself in the bathroom and call for help. This has been going on for months and I am scared for my life.,FALSE,,Lagos,low,manual_entry,6.519484,123.2,3.340524,victim
406,7/7/2025,8:00,Mobile App,Ongoing,TRUE,7/7/2025 19:00,7/7/2025 22:00,Abeokuta,Sexual Assault,High,30,Female,Colleague,Medical Care,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,7/7/2025 21:00,Abeokuta,high,gps,7.195984,27.2,3.39579,victim
407,7/7/2025,15:27,Dashboard,Ongoing,FALSE,7/8/2025 12:00,7/9/2025 0:00,Abuja,Sexual Assault,Critical,7,Female,Employer,Shelter,I was assaulted by someone I considered a friend. He threatened me not to tell anyone. I am finally speaking out because I cannot carry this alone.,TRUE,7/8/2025 22:00,Abuja,medium,gps,9.038966,5.8,7.440684,victim
408,7/8/2025,4:16,Mobile App,Ongoing,TRUE,7/9/2025 4:00,7/10/2025 1:00,Abeokuta,Others,Low,44,Female,Stranger,Medical Care,My elderly neighbour was beaten and robbed inside her compound. She is hospitalised now. I am reporting on her behalf as her family is being contacted.,TRUE,7/9/2025 10:00,Abeokuta,high,gps,7.18449,15.2,3.363784,bystander
409,7/8/2025,16:55,Dashboard,Ongoing,FALSE,7/8/2025 20:00,7/10/2025 3:00,Abuja,Child Abuse,Critical,21,Male,Employer,Shelter,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,TRUE,7/9/2025 3:00,Abuja,high,gps,9.085628,8.8,7.3885,bystander
410,7/9/2025,12:05,Dashboard,Ongoing,FALSE,7/10/2025 4:00,7/10/2025 16:00,Kaduna,Sexual Assault,Critical,45,Female,Stranger,Counseling,My uncle assaulted me last weekend when everyone else had gone out. I could not scream. I have not been able to eat or sleep since then.,TRUE,7/10/2025 15:00,Kaduna,high,gps,10.465976,10,7.40002,victim
411,7/9/2025,13:09,Hotline,Closed,FALSE,7/9/2025 11:00,7/11/2025 1:00,Abuja,Sexual Assault,High,69,Female,Guardian,Counseling,My roommate told me she was assaulted last week. She has been very withdrawn since then. I convinced her to let me report so she can get support.,TRUE,7/9/2025 14:00,Abuja,low,manual_entry,9.106785,188.8,7.349063,bystander
